GrLivArea,MSZoning,Exterior2nd,Exterior1st,BsmtQual,Foundation,ExterQual,HouseStyle,OverallQual,GarageCars,YearBuilt,TotalBsmtSF,FullBath,1stFlrSF,SalePrice
2138,RM,AsbShng,AsbShng,TA,PConc,TA,2.5Unf,5,2,1898,849,2,1075,106000
1309,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,6,2,1974,1040,1,1309,181000
848,RM,VinylSd,VinylSd,Gd,PConc,Gd,1Story,6,2,2004,848,1,848,144500
1044,C (all),Wd Sdng,Wd Sdng,TA,CBlock,Fa,1Story,5,2,1952,540,1,1044,55993
1442,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,6,1,1958,1442,1,1442,157900
1250,RL,Stucco,Stucco,TA,BrkTil,TA,1.5Fin,5,1,1918,686,1,686,116000
1661,RL,VinylSd,VinylSd,Gd,PConc,TA,1Story,7,2,1998,1649,2,1661,224900
1008,RL,BrkFace,BrkFace,TA,CBlock,TA,1Story,5,1,1954,1008,1,1008,137000
1689,RL,CmentBd,CemntBd,Gd,PConc,Gd,1Story,8,3,2002,1568,2,1689,271000
1052,RL,HdBoard,HdBoard,TA,CBlock,TA,SLvl,6,2,1971,1010,1,1052,155000
1358,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,2009,1358,2,1358,224000
1640,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,2,2003,798,2,798,183000
936,RM,MetalSd,MetalSd,Fa,CBlock,Fa,1Story,4,2,1953,936,1,936,93000
1733,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,2,2003,847,2,847,225000
1489,RL,VinylSd,VinylSd,TA,BrkTil,TA,1.5Fin,6,1,1940,778,2,944,139500
1489,FV,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8,2,2006,1489,2,1489,232600
2084,RL,CmentBd,CemntBd,Ex,PConc,Ex,1Story,10,3,2007,2078,2,2084,385000
784,RM,MetalSd,MetalSd,TA,BrkTil,TA,1.5Unf,5,0,1924,784,1,784,109500
1434,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,2001,1454,2,1434,189000
2126,RL,Plywood,Plywood,TA,PConc,TA,2Story,5,2,1967,1013,2,1160,185000
1223,FV,MetalSd,MetalSd,Gd,PConc,Gd,2Story,7,2,2005,600,2,520,147400
1392,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,6,2,1957,1392,1,1392,166000
1200,FV,MetalSd,MetalSd,Gd,PConc,TA,2Story,7,2,2005,600,2,520,151000
1829,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,2,2003,941,2,941,237000
1516,RL,Plywood,HdBoard,TA,CBlock,TA,1Story,6,2,1964,1516,1,1516,167000
1144,RL,VinylSd,VinylSd,TA,CBlock,TA,1Story,5,2,1961,1144,1,1144,139950
1067,RL,HdBoard,VinylSd,Gd,CBlock,TA,1Story,4,2,1950,1067,2,1067,128000
1559,RM,VinylSd,VinylSd,TA,BrkTil,TA,1Story,5,2,1948,1559,1,1559,153500
987,RM,HdBoard,HdBoard,TA,CBlock,TA,2Story,6,1,1973,483,1,483,100000
1099,RL,VinylSd,VinylSd,Gd,PConc,TA,1Story,5,1,1995,1099,1,1099,144000
1200,RL,MetalSd,MetalSd,TA,CBlock,TA,1.5Fin,5,1,1946,768,1,768,130500
1482,RH,Wd Sdng,Wd Sdng,TA,BrkTil,TA,2Story,6,1,1925,672,2,810,140000
1539,RM,MetalSd,MetalSd,TA,PConc,TA,2Story,5,2,1904,650,2,958,157500
1165,RL,HdBoard,HdBoard,TA,CBlock,TA,SLvl,6,2,1966,1127,1,1165,174900
1800,RL,BrkFace,BrkFace,TA,CBlock,TA,1Story,5,0,1961,1800,2,1800,141000
1416,RM,Wd Sdng,Wd Sdng,TA,BrkTil,TA,1.5Fin,5,3,1915,876,1,876,153900
1701,RL,HdBoard,HdBoard,Gd,CBlock,TA,SFoyer,5,2,1975,1390,2,1701,171000
1775,RL,HdBoard,HdBoard,Gd,PConc,Gd,2Story,7,2,1993,740,2,1006,213000
864,RL,Plywood,HdBoard,TA,CBlock,TA,1Story,5,1,1972,864,1,864,133500
2358,RL,Wd Sdng,Wd Sdng,TA,BrkTil,TA,1.5Fin,6,2,1908,907,3,1307,240000
1855,RL,Plywood,Plywood,TA,CBlock,Gd,SLvl,6,2,1976,528,2,1094,187000
848,RM,VinylSd,VinylSd,Gd,PConc,Gd,1Story,6,2,2003,848,1,848,131500
1456,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8,2,2003,1273,2,1456,215000
1646,RL,MetalSd,MetalSd,TA,CBlock,TA,2.5Unf,7,1,1941,918,2,918,164000
1445,RL,HdBoard,MetalSd,TA,CBlock,TA,SLvl,6,2,1964,1127,1,1445,158000
1779,RL,Plywood,Wd Sdng,TA,CBlock,TA,1Story,5,2,1955,1763,1,1779,170000
1040,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,5,1,1962,1040,1,1040,127000
1026,RL,HdBoard,Plywood,Gd,CBlock,TA,SLvl,6,2,1978,940,1,1026,147000
1481,RL,HdBoard,HdBoard,Gd,PConc,TA,2Story,6,2,1994,702,2,702,174000
1370,RL,HdBoard,HdBoard,Gd,CBlock,TA,1Story,7,2,1976,1090,2,1370,152000
2654,RL,HdBoard,HdBoard,TA,CBlock,TA,2Story,6,2,1968,1054,2,1512,250000
1426,RL,Wd Sdng,Wd Sdng,TA,BrkTil,Gd,1.5Fin,7,1,1918,912,1,912,189950
1039,RL,HdBoard,Plywood,TA,PConc,TA,1Story,5,2,1965,1039,1,1039,131500
1097,RL,Plywood,HdBoard,Gd,PConc,TA,1Story,6,2,1984,1040,2,1097,152000
1148,RL,Plywood,BrkFace,TA,CBlock,TA,1Story,5,1,1959,1148,1,1148,132500
1372,FV,VinylSd,VinylSd,Ex,PConc,Gd,1Story,7,2,2007,1372,2,1372,250580
1002,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,5,2,1970,1002,1,1002,148500
1646,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8,3,2006,1638,2,1646,248900
1120,RL,VinylSd,VinylSd,TA,CBlock,TA,1Story,4,2,1961,1040,1,1120,129000
2320,RL,Plywood,Plywood,,Slab,TA,2Story,5,2,1948,0,2,1547,169000
1949,RL,MetalSd,MetalSd,Gd,PConc,Gd,2Story,7,2,1993,1050,2,1062,236000
894,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,5,1,1962,894,1,894,109500
1682,RL,VinylSd,VinylSd,Gd,PConc,TA,2Story,6,2,1998,804,2,804,200500
910,RL,Wd Shng,WdShing,TA,Stone,Gd,1Story,5,2,1953,105,1,910,116000
1268,RL,HdBoard,HdBoard,TA,CBlock,Gd,1Story,5,1,1949,832,1,1036,133000
1131,RM,Wd Sdng,Wd Sdng,TA,CBlock,TA,1.5Fin,5,1,1941,676,1,676,66500
2610,FV,CmentBd,CemntBd,Gd,PConc,Gd,2Story,8,2,2007,1184,2,1184,303477
1040,RL,Plywood,HdBoard,TA,PConc,TA,1Story,4,2,1963,1064,1,1040,132250
2224,RL,VinylSd,VinylSd,Ex,PConc,Gd,2Story,9,3,2004,1462,2,1462,350000
1155,RL,HdBoard,HdBoard,TA,CBlock,TA,SFoyer,5,2,1961,1109,1,1155,148000
864,RL,VinylSd,VinylSd,TA,CBlock,Gd,1Story,5,1,1978,864,1,864,136500
1090,RL,VinylSd,VinylSd,Ex,PConc,TA,1Story,5,2,2005,1090,1,1090,157000
1717,RL,HdBoard,HdBoard,Gd,CBlock,Gd,1.5Fin,7,2,1990,1156,2,1187,187500
1593,RL,VinylSd,VinylSd,Gd,PConc,TA,2Story,6,2,1992,808,2,808,178000
2230,RL,Wd Sdng,Wd Sdng,TA,PConc,Gd,2.5Fin,4,1,1912,795,1,954,118500
892,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,5,1,1967,892,1,892,100000
1709,FV,MetalSd,MetalSd,Ex,PConc,Gd,1Story,9,2,1999,1698,2,1709,328900
1712,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,5,2,1959,1626,2,1712,145000
1393,RL,MetalSd,MetalSd,TA,PConc,TA,1.5Fin,5,1,1955,816,1,872,135500
2217,RL,Wd Sdng,Wd Sdng,TA,PConc,Gd,1Story,8,2,1970,2217,2,2217,268000
1505,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1Story,6,2,1953,1505,1,1505,149500
924,RL,MetalSd,MetalSd,TA,CBlock,TA,1.5Fin,5,2,1949,672,1,672,122900
1683,RL,HdBoard,HdBoard,TA,CBlock,TA,2Story,6,2,1978,918,2,918,172500
1068,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,6,1,1963,1059,1,1068,154500
1383,RL,Plywood,Wd Sdng,Gd,PConc,TA,1Story,5,1,1954,1383,1,1383,165000
1535,RL,Plywood,Plywood,,Slab,TA,1Story,5,2,1979,0,2,1535,118858
1796,RL,HdBoard,HdBoard,TA,CBlock,TA,2Story,6,2,1963,780,1,983,140000
951,RM,Wd Sdng,Wd Sdng,TA,BrkTil,TA,1Story,4,1,1936,951,1,951,106500
2240,RL,Plywood,Plywood,,Slab,TA,2Story,5,2,1979,0,2,1120,142953
2364,RL,VinylSd,VinylSd,Ex,PConc,Ex,1Story,9,3,2009,2330,2,2364,611657
1236,RL,Plywood,HdBoard,TA,CBlock,TA,1Story,5,1,1961,912,1,1236,135000
858,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,4,1,1971,858,1,858,110000
1306,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,5,1,1957,992,1,1306,153000
1509,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,2,2003,783,2,807,180000
1670,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,3,2006,1670,2,1670,240000
902,RL,Wd Sdng,HdBoard,TA,CBlock,TA,1Story,5,1,1967,876,1,902,125500
1063,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,5,1,1954,1056,1,1063,128000
1636,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8,3,2006,1623,2,1636,255000
2057,RL,BrkFace,BrkFace,Gd,CBlock,Gd,1.5Fin,7,1,1936,1017,1,1020,250000
902,RL,HdBoard,HdBoard,Gd,CBlock,TA,1Story,5,2,1983,864,1,902,131000
1484,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,6,2,2005,742,2,742,174000
2274,RL,MetalSd,MetalSd,TA,CBlock,TA,2Story,5,2,1960,1105,2,1105,154300
1268,RL,Plywood,HdBoard,Gd,CBlock,TA,1Story,5,1,1977,1268,1,1268,143500
1015,RM,MetalSd,MetalSd,TA,BrkTil,TA,1Story,5,1,1925,768,1,1015,88000
2002,RH,MetalSd,MetalSd,TA,CBlock,TA,2Story,5,3,1949,1001,2,1001,145000
1224,FV,VinylSd,VinylSd,Gd,PConc,Gd,2Story,6,2,2009,612,2,612,173733
1092,RM,CmentBd,CemntBd,TA,CBlock,TA,2Story,4,1,1970,546,1,546,75000
480,C (all),AsbShng,AsbShng,TA,CBlock,TA,1Story,2,1,1949,480,0,480,35311
1229,RL,VinylSd,VinylSd,TA,CBlock,TA,1Story,4,1,1956,1134,1,1229,135000
2127,RL,HdBoard,HdBoard,Ex,PConc,Gd,2Story,7,3,1991,1104,2,912,238000
1414,RL,MetalSd,MetalSd,Gd,CBlock,Ex,1Story,6,2,1958,1184,1,1414,176500
1721,RL,HdBoard,HdBoard,Gd,PConc,Gd,2Story,6,2,1994,928,2,936,201000
2200,RL,MetalSd,MetalSd,TA,CBlock,TA,1.5Fin,5,0,1900,1272,2,1272,145900
1316,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,6,2,2005,1316,2,1316,169990
1617,RL,Plywood,Plywood,Gd,PConc,Gd,1Story,6,2,1993,1604,2,1617,193000
1686,RL,Plywood,Plywood,Gd,CBlock,TA,1Story,6,2,1980,1686,2,1686,207500
1126,RL,VinylSd,VinylSd,Gd,PConc,TA,1Story,5,2,1977,1126,2,1126,175000
2374,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,8,3,2003,1181,2,1234,285000
1978,RL,MetalSd,MetalSd,TA,CBlock,TA,2Story,7,2,1968,832,2,1098,176000
1788,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8,2,2001,1753,2,1788,236500
2236,RL,HdBoard,HdBoard,Gd,PConc,TA,2Story,7,2,1997,964,2,993,222000
1466,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8,3,2007,1466,2,1466,201000
925,RL,VinylSd,VinylSd,TA,CBlock,TA,1Story,5,1,1965,925,1,925,117500
1905,RL,ImStucc,VinylSd,Ex,PConc,Ex,1Story,9,3,2006,1905,2,1905,320000
1500,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,2004,1500,2,1500,190000
2069,RL,Wd Sdng,Wd Sdng,Gd,CBlock,TA,1Story,7,2,1960,585,2,2069,242000
747,RL,MetalSd,MetalSd,Fa,PConc,TA,1Story,4,2,1926,600,1,747,79900
1200,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,2003,1176,2,1200,184900
1971,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,2,2005,1113,2,1113,253000
1962,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,3,2006,1391,2,1391,239799
2403,RL,MetalSd,MetalSd,TA,CBlock,TA,2Story,7,1,1940,1032,2,1207,244400
1728,RL,Plywood,Plywood,TA,CBlock,TA,1Story,6,2,1976,1728,2,1728,150900
2060,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,2,1999,992,2,1022,214000
1440,RL,MetalSd,MetalSd,Gd,PConc,TA,1Story,4,0,1977,1440,2,1440,150000
1632,RL,Plywood,HdBoard,TA,CBlock,TA,1Story,5,2,1967,1632,2,1632,143000
1344,RL,HdBoard,HdBoard,TA,CBlock,TA,SLvl,6,2,1958,819,1,1344,137500
1869,RM,VinylSd,VinylSd,TA,BrkTil,TA,1.5Fin,5,2,1890,1088,1,1188,124900
1144,RL,HdBoard,HdBoard,TA,CBlock,TA,SLvl,5,1,1959,1144,1,1144,143000
1629,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8,3,2002,1616,2,1629,270000
1776,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,2,2002,936,2,936,192500
1381,RL,Plywood,Plywood,TA,CBlock,TA,1Story,6,2,1972,1161,1,1381,197500
864,RL,VinylSd,VinylSd,TA,CBlock,TA,1Story,5,2,1950,864,1,864,129000
965,RH,VinylSd,VinylSd,TA,CBlock,TA,1Story,5,1,1965,828,1,965,119900
768,RL,HdBoard,WdShing,Gd,CBlock,TA,SFoyer,5,1,1972,768,1,768,133900
1968,RL,HdBoard,HdBoard,TA,CBlock,TA,2Story,5,2,1969,784,2,1168,172000
980,RL,Plywood,WdShing,Gd,CBlock,TA,SFoyer,6,0,1975,945,2,980,127500
1958,RH,MetalSd,MetalSd,Gd,CBlock,TA,2Story,6,2,1946,979,2,979,145000
1229,RM,MetalSd,MetalSd,Gd,CBlock,TA,2Story,6,2,1980,561,1,561,124000
1057,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,5,2,1962,1057,1,1057,132000
1337,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,2003,1337,2,1337,185000
1416,FV,MetalSd,MetalSd,Gd,PConc,Gd,2Story,7,2,1999,696,2,696,155000
858,RL,Plywood,Wd Sdng,TA,CBlock,TA,1Story,5,0,1958,858,1,858,116500
2872,RL,HdBoard,HdBoard,Gd,CBlock,TA,2Story,6,2,1977,1330,2,1542,272000
1548,RL,Brk Cmn,Plywood,Gd,CBlock,TA,2Story,6,2,1976,804,2,804,155000
1800,RL,VinylSd,VinylSd,Ex,PConc,Gd,1Story,9,2,2007,1800,2,1800,239000
1894,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,2,2002,817,2,824,214900
1484,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,6,2,2005,783,2,783,178900
1308,RL,MetalSd,MetalSd,TA,BrkTil,Gd,1.5Fin,5,1,1940,728,1,976,160000
1098,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1Story,5,1,1955,1098,1,1098,135000
968,RM,VinylSd,VinylSd,TA,BrkTil,TA,1.5Fin,3,0,1910,600,1,600,37900
1095,RL,HdBoard,HdBoard,TA,CBlock,TA,SLvl,6,1,1958,588,1,1095,140000
1192,RL,AsbShng,AsbShng,TA,CBlock,TA,1.5Fin,4,0,1949,720,1,720,135000
1626,RL,Wd Shng,VinylSd,Gd,PConc,Gd,2Story,7,2,2003,764,2,764,173000
918,RL,Plywood,Plywood,Gd,CBlock,TA,1Story,6,1,1979,918,2,918,99500
1428,FV,CmentBd,CemntBd,Gd,PConc,Gd,1Story,7,2,2007,1428,2,1428,182000
2019,RL,HdBoard,HdBoard,Gd,BrkTil,TA,2Story,7,2,1910,728,1,1136,167500
1382,FV,MetalSd,MetalSd,Gd,PConc,Gd,2Story,7,2,2000,673,2,673,165000
869,RL,Wd Sdng,Wd Sdng,Gd,PConc,TA,1Story,4,0,1923,440,1,869,85500
1241,FV,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,2006,1241,1,1241,199900
894,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,4,2,1954,894,1,894,110000
1121,RL,VinylSd,VinylSd,TA,PConc,TA,1Story,5,2,1963,1121,1,1121,139000
999,RL,CmentBd,CemntBd,TA,CBlock,Ex,SFoyer,7,2,1961,944,1,999,178400
2612,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,8,3,1998,1225,2,1276,336000
1266,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,2007,1266,2,1266,159895
2290,RL,CmentBd,CemntBd,Gd,PConc,Gd,2Story,8,2,2002,1128,2,1149,255900
1734,RL,Plywood,Plywood,,CBlock,TA,1.5Fin,5,2,1977,0,2,1302,126000
1164,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,5,1,1950,1164,1,1164,125000
1635,RM,VinylSd,VinylSd,TA,CBlock,TA,1.5Fin,6,1,1910,485,1,1001,117000
1940,RL,VinylSd,VinylSd,Ex,PConc,Ex,1Story,9,3,2009,1930,2,1940,395192
2030,RL,Plywood,Plywood,TA,CBlock,TA,2Story,6,2,1976,848,2,1118,195000
1576,FV,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,2,2006,770,2,778,197000
2392,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,8,3,1997,1396,2,1407,348000
1742,RM,Wd Sdng,Wd Sdng,TA,BrkTil,Gd,2Story,8,2,1882,916,1,916,168000
1851,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,2Story,6,2,1964,822,2,1020,187000
1500,RL,VinylSd,VinylSd,Gd,PConc,TA,2Story,6,2,2005,750,2,750,173900
1718,RL,CmentBd,CemntBd,Ex,PConc,Ex,1Story,10,3,2006,1700,2,1718,337500
1230,RL,MetalSd,MetalSd,TA,CBlock,TA,1.5Fin,4,1,1946,747,1,774,121600
1050,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1Story,5,1,1961,1050,1,1050,136500
1442,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,6,2,1970,1442,2,1442,185000
1077,RM,Wd Sdng,Wd Sdng,TA,BrkTil,TA,1Story,3,1,1922,1007,1,1077,91000
1208,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,2006,1187,2,1208,206000
944,RL,Brk Cmn,BrkComm,,Slab,TA,1Story,3,2,1952,0,1,944,82000
691,RL,Wd Sdng,Wd Sdng,Fa,BrkTil,TA,1Story,5,1,1920,691,1,691,86000
1574,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8,3,2006,1574,2,1574,232000
1680,RL,VinylSd,VinylSd,TA,CBlock,TA,1Story,5,2,1976,1680,2,1680,136905
1504,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,2005,1346,2,1504,181000
985,RL,HdBoard,HdBoard,Gd,CBlock,Gd,SLvl,5,1,1977,985,2,985,149900
1657,RL,Plywood,Plywood,Gd,CBlock,TA,1Story,6,2,1970,1657,2,1657,163500
1092,RM,CmentBd,CemntBd,TA,CBlock,TA,2Story,4,1,1970,546,1,546,88000
1710,RL,VinylSd,VinylSd,Ex,PConc,Gd,1Story,7,2,2004,1710,2,1710,240000
1522,RL,Wd Sdng,Wd Sdng,TA,BrkTil,TA,1.5Fin,5,0,1926,1008,2,1008,102000
1271,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1.5Fin,5,1,1948,720,2,720,135000
1664,RL,AsphShn,AsphShn,,CBlock,TA,1Story,5,0,1965,0,2,1664,100000
1502,RL,Wd Sdng,Wd Sdng,TA,PConc,TA,2Story,6,1,1923,602,1,900,165000
1022,RM,Stucco,MetalSd,TA,BrkTil,TA,1Story,5,1,1910,1022,1,1022,85000
1082,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,6,1,1948,1082,1,1082,119200
1665,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,8,2,2001,810,2,810,227000
1504,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,1996,1504,2,1504,203000
1360,RL,HdBoard,HdBoard,Gd,CBlock,Gd,1Story,8,2,1984,1220,1,1360,187500
1472,RL,HdBoard,HdBoard,Gd,PConc,Gd,SLvl,7,2,1991,384,2,802,160000
1506,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,2005,1362,2,1506,213490
1132,RL,VinylSd,VinylSd,Gd,PConc,TA,1Story,4,2,2005,1132,1,1132,176000
1220,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,2006,1199,2,1220,194000
1248,RM,Wd Sdng,Wd Sdng,TA,CBlock,TA,1.5Fin,5,1,1930,912,1,912,87000
1504,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,2005,1346,2,1504,191000
2898,RL,HdBoard,Stone,Gd,CBlock,Gd,1Story,8,2,1976,1565,2,2898,287000
882,RL,VinylSd,VinylSd,TA,CBlock,TA,1Story,5,2,1972,882,1,882,112500
1264,RL,HdBoard,MetalSd,TA,CBlock,TA,1Story,5,2,1960,1268,1,1264,167500
1646,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8,3,2007,1638,2,1646,293077
1376,RL,Wd Shng,WdShing,TA,CBlock,TA,1.5Fin,5,1,1941,768,1,968,105000
1218,RM,HdBoard,HdBoard,TA,CBlock,TA,2Story,6,1,1972,672,1,672,118000
1928,RH,VinylSd,VinylSd,TA,PConc,TA,2Story,5,0,1916,686,2,948,160000
3082,RL,Plywood,Wd Sdng,TA,BrkTil,TA,2.5Fin,7,2,1920,824,2,1687,197000
2520,RL,MetalSd,MetalSd,Gd,PConc,Gd,2Story,8,3,1993,1338,2,1352,310000
1654,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,3,2002,1654,2,1654,230000
954,RL,MetalSd,MetalSd,Fa,PConc,TA,1Story,5,1,1938,920,1,954,119750
845,RL,Wd Sdng,Wd Sdng,,Slab,TA,1Story,4,1,1957,0,1,845,84000
1620,RL,VinylSd,VinylSd,Ex,PConc,Gd,1Story,9,3,2007,1620,2,1620,315500
2263,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,8,2,2001,1055,2,1055,287000
1344,RM,CmentBd,CemntBd,TA,CBlock,TA,2Story,4,0,1970,546,1,798,97000
630,RM,CmentBd,CemntBd,Gd,CBlock,TA,SFoyer,4,1,1970,630,1,630,80000
1803,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1Story,5,2,1957,1134,2,1803,155000
1632,RL,HdBoard,HdBoard,TA,CBlock,TA,2Story,6,2,1966,800,1,800,173000
1306,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,6,2,2005,1306,2,1306,196000
2329,RL,HdBoard,HdBoard,Gd,PConc,TA,2Story,7,2,1990,1475,2,1532,262280
2524,RL,BrkFace,BrkFace,Gd,PConc,Gd,1Story,8,2,1981,2524,2,2524,278000
1733,RL,Wd Sdng,BrkFace,,Slab,TA,1Story,3,2,1955,0,2,1733,139600
2868,RL,CmentBd,CemntBd,Ex,PConc,Gd,2Story,9,3,2005,1992,3,1992,556581
990,RL,VinylSd,VinylSd,Gd,PConc,TA,1Story,5,2,1994,990,1,990,145000
1771,RL,HdBoard,HdBoard,,Slab,TA,1Story,5,2,1960,0,1,1771,115000
930,RL,MetalSd,MetalSd,,CBlock,TA,1Story,4,1,1946,0,1,930,84900
1302,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,2007,1302,2,1302,176485
1316,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,2007,1316,2,1316,200141
1977,RL,VinylSd,VinylSd,TA,CBlock,TA,2Story,6,2,1964,816,1,1127,165000
1526,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,5,1,1957,1216,1,1526,144500
1989,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,8,2,2002,1065,2,1091,255000
1523,RL,Plywood,Plywood,Gd,CBlock,TA,1Story,6,2,1976,1193,2,1523,180000
1364,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,2005,1364,2,1364,185850
1850,RL,HdBoard,HdBoard,Gd,PConc,Gd,2Story,7,2,1994,973,2,979,248000
2184,RL,VinylSd,VinylSd,Ex,PConc,Ex,2Story,9,3,2008,1104,2,1130,335000
1991,RL,MetalSd,MetalSd,TA,CBlock,TA,1.5Fin,6,2,1932,854,1,1096,220000
1338,RL,CmentBd,CemntBd,Gd,PConc,Gd,1Story,8,2,2001,1338,2,1338,213500
894,C (all),MetalSd,MetalSd,TA,CBlock,Fa,1Story,3,3,1935,894,1,894,81000
2337,RM,Wd Sdng,Wd Sdng,TA,BrkTil,TA,2Story,5,2,1900,662,2,1422,90000
1103,RM,MetalSd,MetalSd,TA,BrkTil,TA,1Story,6,2,1925,1103,1,1103,110500
1154,RL,Plywood,Plywood,TA,CBlock,TA,1Story,5,2,1966,1154,1,1154,154000
2260,RL,Wd Sdng,Wd Sdng,Ex,PConc,Gd,2Story,7,2,1996,1306,2,1306,328000
1571,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,6,2,1993,799,2,799,178000
1611,RL,HdBoard,HdBoard,TA,CBlock,TA,2Story,6,2,1964,780,1,798,167900
2521,RM,CmentBd,CemntBd,Gd,CBlock,TA,2Story,6,2,1973,942,2,1291,151400
893,RL,MetalSd,MetalSd,TA,CBlock,TA,1.5Unf,5,2,1949,845,1,893,135000
1048,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,5,1,1956,1048,1,1048,135000
1556,RL,MetalSd,MetalSd,TA,CBlock,TA,2Story,6,2,1968,727,1,829,154000
1456,RL,MetalSd,MetalSd,Fa,CBlock,TA,1.5Fin,5,1,1948,810,1,1002,91500
1426,RL,Plywood,HdBoard,TA,CBlock,TA,2Story,6,2,1977,690,1,698,159500
1240,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,3,2006,1240,2,1240,194000
1740,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,2Story,7,1,1940,800,1,960,219500
1466,RL,Wd Sdng,Wd Sdng,Fa,CBlock,TA,1.5Fin,5,2,1936,796,2,1096,170000
1096,RL,Plywood,VinylSd,TA,CBlock,TA,1Story,5,1,1969,1096,1,1096,138800
848,RM,VinylSd,VinylSd,Gd,PConc,Gd,1Story,6,2,2004,848,1,848,155900
990,RL,VinylSd,VinylSd,Gd,PConc,TA,1Story,5,1,1994,990,1,990,126000
