GrLivArea,MSZoning,Exterior2nd,Exterior1st,BsmtQual,Foundation,ExterQual,HouseStyle,OverallQual,GarageCars,YearBuilt,TotalBsmtSF,FullBath,1stFlrSF,SalePrice
1716.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7.0,2.0,1996.0,880.0,2.0,909.0,191000.0
1362.0,RL,Wd Shng,WdShing,TA,CBlock,TA,1Story,6.0,2.0,1961.0,1362.0,1.0,1362.0,163000.0
1796.0,RL,VinylSd,VinylSd,Gd,PConc,TA,2Story,6.0,2.0,1998.0,794.0,2.0,882.0,211000.0
1652.0,RM,CmentBd,CemntBd,Ex,PConc,Ex,1Story,8.0,2.0,2008.0,1600.0,2.0,1652.0,392500.0
1482.0,RM,VinylSd,VinylSd,TA,PConc,TA,2Story,7.0,2.0,1920.0,650.0,1.0,832.0,143000.0
1015.0,RM,MetalSd,MetalSd,TA,BrkTil,TA,1Story,5.0,1.0,1925.0,768.0,1.0,1015.0,88000.0
1578.0,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1.5Fin,6.0,1.0,1941.0,806.0,1.0,958.0,133000.0
1086.0,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1Story,5.0,2.0,1954.0,1086.0,1.0,1086.0,144900.0
1218.0,RM,CmentBd,CemntBd,TA,CBlock,TA,2Story,6.0,0.0,1971.0,672.0,1.0,672.0,91500.0
860.0,RL,HdBoard,HdBoard,TA,CBlock,TA,SFoyer,5.0,2.0,1982.0,840.0,1.0,860.0,137000.0
1140.0,RM,Wd Sdng,Wd Sdng,TA,BrkTil,TA,1.5Fin,4.0,0.0,1910.0,576.0,1.0,792.0,96500.0
1502.0,RL,Wd Shng,Stucco,Gd,BrkTil,TA,2Story,7.0,1.0,1931.0,776.0,1.0,851.0,149000.0
1165.0,RL,HdBoard,HdBoard,TA,CBlock,TA,SLvl,6.0,2.0,1966.0,1127.0,1.0,1165.0,174900.0
1960.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,6.0,2.0,2002.0,860.0,2.0,860.0,216500.0
2031.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7.0,2.0,1998.0,1153.0,2.0,1153.0,222500.0
1392.0,RL,HdBoard,HdBoard,Gd,CBlock,TA,2Story,6.0,1.0,1977.0,689.0,1.0,689.0,161750.0
1541.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7.0,2.0,2005.0,1541.0,2.0,1541.0,220000.0
1327.0,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,5.0,2.0,1959.0,1063.0,1.0,1327.0,150750.0
1324.0,RM,MetalSd,MetalSd,TA,BrkTil,TA,1.5Fin,4.0,1.0,1936.0,672.0,1.0,757.0,128000.0
1552.0,RL,VinylSd,VinylSd,Gd,CBlock,TA,2Story,6.0,2.0,1975.0,713.0,2.0,811.0,179900.0
2810.0,RL,Wd Sdng,Wd Sdng,Ex,PConc,Gd,2Story,8.0,2.0,1990.0,1453.0,2.0,1453.0,302000.0
3608.0,RM,Wd Sdng,Wd Sdng,TA,BrkTil,Gd,2.5Fin,10.0,3.0,1892.0,1107.0,2.0,1518.0,475000.0
1328.0,RL,VinylSd,VinylSd,TA,CBlock,TA,1Story,5.0,1.0,1959.0,1350.0,1.0,1328.0,170000.0
2519.0,RL,MetalSd,MetalSd,Gd,PConc,Gd,2Story,7.0,2.0,1989.0,1210.0,2.0,1238.0,335000.0
1517.0,RM,CmentBd,CemntBd,TA,CBlock,TA,1.5Fin,5.0,0.0,1919.0,793.0,2.0,997.0,115000.0
1057.0,RL,VinylSd,VinylSd,TA,CBlock,TA,1Story,5.0,1.0,1953.0,1057.0,1.0,1057.0,109000.0
2132.0,RL,Wd Sdng,Wd Sdng,Gd,CBlock,Gd,1.5Fin,8.0,2.0,1983.0,1496.0,1.0,1496.0,316600.0
1629.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8.0,3.0,2002.0,1616.0,2.0,1629.0,270000.0
1188.0,RL,Plywood,Plywood,TA,CBlock,TA,1Story,5.0,2.0,1959.0,1188.0,1.0,1188.0,142000.0
1464.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8.0,3.0,2007.0,1485.0,2.0,1464.0,282922.0
1216.0,RM,VinylSd,VinylSd,Ex,PConc,TA,1Story,6.0,2.0,1998.0,1216.0,2.0,1216.0,164000.0
1634.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8.0,3.0,2006.0,1626.0,2.0,1634.0,250000.0
924.0,RL,MetalSd,MetalSd,TA,CBlock,TA,1.5Fin,5.0,2.0,1949.0,672.0,1.0,672.0,122900.0
1060.0,RL,Plywood,Plywood,TA,CBlock,TA,1Story,5.0,1.0,1968.0,1060.0,1.0,1060.0,154000.0
1548.0,RL,Brk Cmn,Plywood,Gd,CBlock,TA,2Story,6.0,2.0,1976.0,804.0,2.0,804.0,155000.0
438.0,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1Story,2.0,1.0,1920.0,290.0,1.0,438.0,60000.0
747.0,RM,MetalSd,MetalSd,TA,CBlock,TA,1Story,4.0,1.0,1945.0,747.0,1.0,747.0,80000.0
892.0,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,5.0,1.0,1967.0,892.0,1.0,892.0,100000.0
1190.0,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,SLvl,5.0,2.0,1962.0,1106.0,1.0,1190.0,132500.0
1394.0,RL,Plywood,Plywood,Gd,CBlock,TA,1Story,6.0,2.0,1963.0,1394.0,1.0,1394.0,159000.0
1960.0,RM,Wd Sdng,Wd Sdng,TA,CBlock,TA,2Story,5.0,2.0,1952.0,960.0,2.0,960.0,124500.0
848.0,RM,VinylSd,VinylSd,Gd,PConc,Gd,1Story,6.0,2.0,2003.0,848.0,1.0,848.0,131500.0
1339.0,RL,HdBoard,HdBoard,Gd,CBlock,TA,1Story,7.0,2.0,1990.0,1309.0,2.0,1339.0,180000.0
784.0,RH,Wd Sdng,Wd Sdng,Fa,BrkTil,TA,1.5Unf,6.0,2.0,1928.0,784.0,1.0,784.0,76000.0
948.0,RL,Plywood,Plywood,TA,PConc,TA,1Story,5.0,1.0,1968.0,948.0,1.0,948.0,108000.0
1178.0,RL,HdBoard,HdBoard,Gd,CBlock,TA,1Story,5.0,2.0,1973.0,1176.0,1.0,1178.0,157000.0
1983.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7.0,2.0,1999.0,978.0,2.0,1005.0,225000.0
1728.0,RL,Plywood,Plywood,TA,CBlock,TA,1Story,5.0,2.0,1976.0,1728.0,2.0,1728.0,188000.0
764.0,RM,Wd Sdng,Wd Sdng,Fa,BrkTil,TA,1Story,5.0,2.0,1925.0,680.0,1.0,764.0,73000.0
988.0,RM,CmentBd,CemntBd,Gd,CBlock,TA,SLvl,4.0,1.0,1973.0,462.0,1.0,526.0,91000.0
1224.0,FV,VinylSd,VinylSd,Gd,PConc,Gd,2Story,6.0,2.0,2009.0,612.0,2.0,612.0,173733.0
987.0,RM,HdBoard,HdBoard,TA,CBlock,TA,2Story,6.0,1.0,1972.0,483.0,1.0,483.0,94500.0
1908.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7.0,2.0,1994.0,915.0,2.0,933.0,210000.0
1144.0,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1Story,5.0,1.0,1956.0,1144.0,1.0,1144.0,129000.0
1032.0,RL,HdBoard,HdBoard,Gd,CBlock,TA,SLvl,6.0,2.0,1978.0,1032.0,2.0,1032.0,148000.0
2060.0,RL,Plywood,Plywood,Gd,PConc,Gd,2Story,6.0,2.0,1988.0,1151.0,2.0,1164.0,211000.0
1114.0,RL,VinylSd,VinylSd,TA,PConc,TA,1Story,5.0,2.0,2004.0,1114.0,1.0,1114.0,159000.0
1724.0,RL,HdBoard,HdBoard,Gd,CBlock,TA,SLvl,6.0,2.0,1967.0,1680.0,1.0,1724.0,197900.0
1218.0,RM,HdBoard,HdBoard,TA,CBlock,TA,2Story,6.0,1.0,1972.0,672.0,1.0,672.0,118000.0
841.0,RH,AsbShng,Wd Sdng,TA,CBlock,Fa,1Story,4.0,1.0,1950.0,721.0,1.0,841.0,82000.0
1088.0,RL,HdBoard,HdBoard,Gd,CBlock,Gd,1Story,8.0,2.0,1986.0,1074.0,1.0,1088.0,170000.0
864.0,RL,VinylSd,VinylSd,TA,CBlock,Gd,1Story,5.0,1.0,1978.0,864.0,1.0,864.0,136500.0
1826.0,RL,Other,VinylSd,Gd,PConc,Gd,1Story,8.0,3.0,2005.0,1814.0,2.0,1826.0,319000.0
1111.0,RM,MetalSd,MetalSd,TA,BrkTil,TA,2.5Unf,5.0,1.0,1920.0,530.0,1.0,581.0,101000.0
912.0,RL,VinylSd,VinylSd,TA,CBlock,TA,1Story,5.0,2.0,1965.0,912.0,1.0,912.0,147000.0
2270.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,8.0,3.0,1999.0,1152.0,2.0,1164.0,290000.0
923.0,RL,Plywood,HdBoard,TA,CBlock,TA,1Story,5.0,1.0,1984.0,876.0,1.0,923.0,119500.0
910.0,RL,Wd Shng,WdShing,TA,Stone,Gd,1Story,5.0,2.0,1953.0,105.0,1.0,910.0,116000.0
1040.0,RL,BrkFace,BrkFace,,Slab,TA,1Story,3.0,2.0,1950.0,0.0,2.0,1040.0,92900.0
1374.0,RL,CBlock,CBlock,TA,PConc,Fa,1.5Fin,4.0,1.0,1920.0,840.0,1.0,840.0,105000.0
2121.0,RL,CmentBd,CemntBd,Ex,PConc,Ex,1Story,9.0,3.0,2006.0,2121.0,2.0,2121.0,415298.0
1959.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7.0,2.0,2004.0,847.0,2.0,847.0,215000.0
1539.0,RM,Wd Sdng,Wd Sdng,TA,BrkTil,TA,1.5Fin,5.0,2.0,1936.0,927.0,1.0,1067.0,141500.0
1268.0,RL,HdBoard,HdBoard,TA,PConc,TA,1Story,5.0,1.0,1954.0,1268.0,1.0,1268.0,132000.0
960.0,RM,MetalSd,MetalSd,TA,PConc,TA,1Story,4.0,1.0,1920.0,960.0,1.0,960.0,108500.0
1097.0,RL,VinylSd,VinylSd,Gd,PConc,TA,1Story,5.0,2.0,1994.0,1097.0,1.0,1097.0,145000.0
1768.0,RM,Wd Sdng,Wd Sdng,Gd,BrkTil,TA,2.5Unf,7.0,2.0,1914.0,880.0,1.0,880.0,163000.0
1668.0,RL,VinylSd,VinylSd,TA,CBlock,TA,1.5Fin,6.0,1.0,1950.0,856.0,1.0,1112.0,140000.0
1392.0,RL,Wd Sdng,Wd Sdng,Fa,CBlock,TA,1Story,6.0,2.0,1968.0,1392.0,1.0,1392.0,110000.0
1412.0,RM,MetalSd,MetalSd,TA,CBlock,TA,1.5Fin,6.0,1.0,1939.0,780.0,1.0,825.0,132500.0
1630.0,RL,VinylSd,VinylSd,Ex,PConc,Gd,1Story,8.0,3.0,2008.0,1622.0,2.0,1630.0,295493.0
1241.0,FV,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7.0,2.0,2006.0,1241.0,1.0,1241.0,199900.0
768.0,RL,VinylSd,VinylSd,Gd,CBlock,TA,SFoyer,5.0,2.0,1970.0,768.0,1.0,768.0,129500.0
1640.0,RL,HdBoard,HdBoard,TA,CBlock,Gd,1Story,6.0,2.0,1954.0,1296.0,1.0,1640.0,224000.0
1419.0,RL,MetalSd,MetalSd,Gd,PConc,Gd,1Story,8.0,2.0,2007.0,1419.0,2.0,1419.0,392000.0
1200.0,RL,Plywood,Plywood,Gd,CBlock,TA,1Story,5.0,0.0,1987.0,1200.0,3.0,1200.0,179000.0
1479.0,RL,HdBoard,HdBoard,TA,CBlock,TA,2Story,7.0,2.0,1972.0,725.0,1.0,725.0,184000.0
1414.0,RL,MetalSd,MetalSd,Gd,CBlock,Ex,1Story,6.0,2.0,1958.0,1184.0,1.0,1414.0,176500.0
1344.0,RM,AsbShng,AsbShng,TA,BrkTil,TA,2Story,5.0,3.0,1916.0,624.0,1.0,624.0,98000.0
2320.0,RL,Plywood,Plywood,,Slab,TA,2Story,5.0,2.0,1948.0,0.0,2.0,1547.0,169000.0
788.0,RL,Wd Shng,WdShing,TA,CBlock,TA,1Story,4.0,0.0,1941.0,788.0,1.0,788.0,100000.0
1441.0,RL,Brk Cmn,Plywood,TA,CBlock,TA,2Story,6.0,2.0,1978.0,855.0,2.0,855.0,148500.0
864.0,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1Story,6.0,1.0,1959.0,864.0,1.0,864.0,127500.0
864.0,RL,HdBoard,HdBoard,TA,PConc,TA,1Story,4.0,2.0,1971.0,864.0,1.0,864.0,120500.0
1776.0,RL,VinylSd,VinylSd,TA,CBlock,TA,1Story,5.0,3.0,1958.0,1584.0,2.0,1776.0,110000.0
1056.0,RL,VinylSd,VinylSd,TA,CBlock,TA,1Story,5.0,1.0,1968.0,1056.0,1.0,1056.0,142000.0
904.0,RL,Wd Sdng,Wd Sdng,Fa,BrkTil,Fa,1Story,1.0,0.0,1922.0,683.0,0.0,904.0,61000.0
1478.0,FV,MetalSd,MetalSd,Ex,PConc,Ex,1Story,7.0,2.0,2009.0,1470.0,2.0,1478.0,222000.0
1605.0,RM,VinylSd,VinylSd,Fa,CBlock,Gd,2Story,3.0,1.0,1915.0,840.0,2.0,840.0,107400.0
1790.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7.0,2.0,1999.0,873.0,2.0,882.0,193000.0
1868.0,RL,Plywood,Plywood,TA,CBlock,TA,2Story,5.0,2.0,1976.0,780.0,2.0,1088.0,197500.0
1218.0,RM,HdBoard,HdBoard,TA,CBlock,TA,2Story,6.0,1.0,1973.0,672.0,1.0,672.0,113000.0
2084.0,RL,CmentBd,CemntBd,Ex,PConc,Ex,1Story,10.0,3.0,2007.0,2078.0,2.0,2084.0,385000.0
1456.0,RL,Brk Cmn,Plywood,Gd,CBlock,TA,2Story,6.0,2.0,1976.0,855.0,2.0,855.0,148500.0
,0,,,,,,,,,,,,,
1509.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,6.0,2.0,2002.0,783.0,2.0,807.0,183200.0
2320.0,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,2Story,6.0,1.0,1945.0,1028.0,2.0,1436.0,259500.0
2624.0,RL,Stucco,Wd Sdng,Gd,BrkTil,TA,2Story,6.0,3.0,1918.0,1370.0,2.0,1370.0,239000.0
1375.0,RM,Wd Sdng,Wd Sdng,TA,PConc,TA,1.5Fin,6.0,1.0,1937.0,780.0,1.0,780.0,141000.0
1095.0,RL,HdBoard,HdBoard,TA,CBlock,TA,SLvl,6.0,1.0,1958.0,588.0,1.0,1095.0,140000.0
2200.0,RL,MetalSd,MetalSd,TA,CBlock,TA,1.5Fin,5.0,0.0,1900.0,1272.0,2.0,1272.0,145900.0
1494.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7.0,2.0,2002.0,1494.0,2.0,1494.0,221000.0
1346.0,RL,HdBoard,MetalSd,Fa,CBlock,TA,2Story,4.0,1.0,1910.0,560.0,1.0,796.0,112000.0
990.0,RL,VinylSd,VinylSd,Gd,PConc,TA,1Story,4.0,0.0,1994.0,990.0,1.0,990.0,123600.0
2358.0,RL,Wd Sdng,Wd Sdng,TA,BrkTil,TA,1.5Fin,6.0,2.0,1908.0,907.0,3.0,1307.0,240000.0
833.0,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,5.0,1.0,1954.0,833.0,1.0,833.0,117000.0
2482.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,8.0,3.0,2005.0,1094.0,2.0,1133.0,281213.0
2098.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,8.0,3.0,2005.0,1030.0,2.0,1038.0,275500.0
899.0,RL,HdBoard,HdBoard,TA,PConc,TA,1Story,5.0,1.0,1967.0,864.0,1.0,899.0,130000.0
2324.0,RL,Wd Shng,WdShing,Ex,PConc,Ex,2Story,9.0,3.0,2005.0,1175.0,3.0,1182.0,345000.0
894.0,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,5.0,2.0,1972.0,894.0,1.0,894.0,123000.0
1575.0,RL,ImStucc,Plywood,Gd,PConc,Gd,1Story,6.0,2.0,1992.0,1575.0,2.0,1575.0,179200.0
848.0,RM,VinylSd,VinylSd,Gd,PConc,Gd,1Story,6.0,2.0,2004.0,848.0,1.0,848.0,141000.0
1690.0,RM,MetalSd,MetalSd,TA,BrkTil,TA,2.5Unf,7.0,1.0,1916.0,815.0,1.0,815.0,144000.0
1475.0,RM,CmentBd,CemntBd,TA,PConc,TA,2Story,5.0,1.0,1977.0,757.0,2.0,925.0,127000.0
1362.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,6.0,2.0,2005.0,1362.0,2.0,1362.0,194700.0
1456.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8.0,2.0,2003.0,1273.0,2.0,1456.0,215000.0
2462.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7.0,2.0,2005.0,1392.0,2.0,1392.0,320000.0
1796.0,RL,HdBoard,HdBoard,TA,CBlock,TA,2Story,6.0,2.0,1963.0,780.0,1.0,983.0,140000.0
1472.0,RM,VinylSd,VinylSd,TA,PConc,TA,1.5Fin,5.0,1.0,1925.0,702.0,1.0,842.0,125000.0
1604.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7.0,2.0,2006.0,1604.0,2.0,1604.0,220000.0
1786.0,RL,Plywood,Plywood,TA,CBlock,TA,1.5Fin,5.0,2.0,1965.0,1499.0,2.0,1619.0,228950.0
1661.0,RL,AsbShng,AsbShng,TA,CBlock,TA,SLvl,6.0,1.0,1955.0,992.0,1.0,1661.0,165500.0
630.0,RM,CmentBd,CemntBd,Gd,CBlock,TA,SFoyer,4.0,1.0,1970.0,630.0,1.0,630.0,80000.0
2020.0,RL,CmentBd,CemntBd,Ex,CBlock,Ex,1Story,10.0,3.0,2009.0,2006.0,2.0,2020.0,402861.0
1665.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,8.0,2.0,2001.0,810.0,2.0,810.0,227000.0
1836.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7.0,2.0,2004.0,1860.0,2.0,1836.0,216837.0
2372.0,RM,Wd Sdng,Wd Sdng,TA,Stone,TA,2Story,5.0,1.0,1892.0,994.0,2.0,1378.0,107500.0
1301.0,RM,Wd Sdng,Wd Sdng,TA,PConc,TA,1Story,5.0,2.0,1924.0,1145.0,1.0,1301.0,100000.0
1240.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7.0,3.0,2006.0,1240.0,2.0,1240.0,194000.0
1244.0,RL,VinylSd,VinylSd,TA,CBlock,TA,1Story,6.0,1.0,1957.0,1244.0,1.0,1244.0,150000.0
1795.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8.0,2.0,2002.0,1777.0,2.0,1795.0,230000.0
1167.0,RL,HdBoard,HdBoard,Gd,PConc,TA,1Story,6.0,2.0,1992.0,1158.0,2.0,1167.0,173000.0
1578.0,RL,CmentBd,CemntBd,Gd,PConc,Gd,1Story,8.0,3.0,2008.0,1573.0,2.0,1578.0,287090.0
1908.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,8.0,2.0,2002.0,967.0,2.0,993.0,202900.0
1198.0,RM,MetalSd,MetalSd,TA,BrkTil,TA,1.5Fin,6.0,0.0,1920.0,901.0,1.0,1088.0,79900.0
1976.0,RL,VinylSd,VinylSd,Ex,PConc,Gd,1Story,8.0,3.0,2006.0,1976.0,2.0,1976.0,440000.0
1328.0,RM,MetalSd,MetalSd,TA,CBlock,TA,2Story,4.0,1.0,1925.0,686.0,1.0,810.0,107000.0
1268.0,RL,Plywood,HdBoard,Gd,CBlock,TA,1Story,5.0,1.0,1977.0,1268.0,1.0,1268.0,143500.0
1250.0,FV,MetalSd,MetalSd,Gd,PConc,Gd,2Story,7.0,2.0,2006.0,625.0,2.0,625.0,171900.0
1664.0,RL,AsphShn,AsphShn,,CBlock,TA,1Story,5.0,0.0,1965.0,0.0,2.0,1664.0,100000.0
1416.0,RL,HdBoard,HdBoard,TA,CBlock,TA,2Story,6.0,2.0,1968.0,708.0,2.0,708.0,179900.0
2291.0,C (all),MetalSd,MetalSd,TA,BrkTil,TA,2.5Unf,6.0,2.0,1910.0,1214.0,2.0,1260.0,133900.0
1710.0,RL,VinylSd,VinylSd,Ex,PConc,Gd,1Story,7.0,2.0,2004.0,1710.0,2.0,1710.0,240000.0
616.0,RM,Wd Shng,Wd Sdng,TA,CBlock,TA,1Story,5.0,1.0,1921.0,616.0,1.0,616.0,89000.0
1050.0,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1Story,5.0,1.0,1961.0,1050.0,1.0,1050.0,136500.0
1252.0,RL,Plywood,BrkFace,Gd,CBlock,TA,1Story,6.0,2.0,1960.0,1602.0,1.0,1252.0,235000.0
990.0,RL,VinylSd,VinylSd,Gd,PConc,TA,1Story,5.0,2.0,1994.0,990.0,1.0,990.0,138000.0
1078.0,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,5.0,1.0,1950.0,1078.0,1.0,1078.0,142125.0
2087.0,RL,HdBoard,HdBoard,TA,CBlock,TA,2Story,6.0,2.0,1966.0,832.0,2.0,976.0,187500.0
1429.0,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1Story,6.0,2.0,1960.0,1144.0,1.0,1429.0,181900.0
1812.0,RM,Wd Sdng,Wd Sdng,Gd,BrkTil,TA,2Story,5.0,2.0,1900.0,360.0,2.0,1032.0,140000.0
1138.0,RL,VinylSd,VinylSd,TA,CBlock,TA,SLvl,6.0,1.0,1958.0,588.0,1.0,1138.0,145000.0
1484.0,RL,Plywood,Plywood,Gd,CBlock,TA,1Story,5.0,2.0,1971.0,1484.0,2.0,1484.0,175000.0
1557.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7.0,2.0,2003.0,1374.0,2.0,1557.0,234000.0
1196.0,RM,MetalSd,MetalSd,TA,CBlock,TA,1Story,4.0,2.0,1916.0,1196.0,1.0,1196.0,109900.0
864.0,RL,VinylSd,VinylSd,TA,CBlock,TA,1Story,5.0,2.0,1958.0,864.0,1.0,864.0,129900.0
1056.0,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1Story,5.0,1.0,1954.0,1056.0,1.0,1056.0,139400.0
2526.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,8.0,3.0,1994.0,1165.0,2.0,1203.0,290000.0
1145.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7.0,2.0,2005.0,1145.0,2.0,1145.0,160200.0
1092.0,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1Story,5.0,1.0,1962.0,1092.0,1.0,1092.0,139000.0
1432.0,RM,Wd Shng,Wd Sdng,Fa,BrkTil,TA,2Story,5.0,2.0,1910.0,264.0,2.0,768.0,132000.0
1392.0,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,6.0,2.0,1957.0,1392.0,1.0,1392.0,166000.0
1456.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,6.0,2.0,2005.0,728.0,2.0,728.0,163990.0
1053.0,RL,HdBoard,HdBoard,TA,CBlock,Gd,1Story,5.0,1.0,1959.0,1053.0,1.0,1053.0,145500.0
3395.0,RH,VinylSd,VinylSd,TA,CBlock,Fa,2.5Fin,6.0,0.0,1914.0,1440.0,2.0,1440.0,200000.0
1287.0,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1Story,5.0,2.0,1959.0,1063.0,1.0,1287.0,162000.0
778.0,RM,VinylSd,VinylSd,TA,CBlock,TA,1Story,5.0,1.0,1940.0,740.0,1.0,778.0,120500.0
1092.0,RM,ImStucc,HdBoard,TA,CBlock,TA,2Story,6.0,1.0,1971.0,525.0,1.0,525.0,88000.0
747.0,RL,MetalSd,MetalSd,Fa,PConc,TA,1Story,4.0,2.0,1926.0,600.0,1.0,747.0,79900.0
1733.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7.0,2.0,2003.0,847.0,2.0,847.0,225000.0
1646.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8.0,3.0,2006.0,1638.0,2.0,1646.0,248900.0
2149.0,RL,VinylSd,VinylSd,Ex,PConc,Gd,1.5Fin,7.0,2.0,2003.0,1434.0,1.0,1518.0,239686.0
1582.0,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1Story,5.0,2.0,1964.0,1624.0,2.0,1582.0,190000.0
1742.0,RM,Wd Sdng,Wd Sdng,TA,BrkTil,Gd,2Story,8.0,2.0,1882.0,916.0,1.0,916.0,168000.0
1040.0,RL,Plywood,HdBoard,TA,PConc,TA,1Story,4.0,2.0,1963.0,1064.0,1.0,1040.0,132250.0
912.0,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1Story,5.0,1.0,1958.0,912.0,1.0,912.0,114500.0
2198.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,8.0,3.0,2000.0,1145.0,2.0,1145.0,250000.0
1680.0,RL,VinylSd,VinylSd,TA,CBlock,TA,1Story,5.0,2.0,1976.0,1680.0,2.0,1680.0,136905.0
3447.0,RL,Stucco,Stucco,TA,CBlock,TA,1.5Fin,8.0,3.0,1935.0,728.0,3.0,1968.0,381000.0
1316.0,RM,Wd Sdng,Wd Sdng,TA,BrkTil,TA,1.5Fin,5.0,2.0,1929.0,926.0,1.0,926.0,130000.0
2601.0,RL,Wd Sdng,MetalSd,TA,BrkTil,TA,2Story,5.0,2.0,1921.0,612.0,3.0,990.0,189000.0
1365.0,RM,HdBoard,HdBoard,TA,CBlock,TA,2Story,5.0,2.0,1970.0,765.0,1.0,765.0,125000.0
1258.0,RL,Wd Shng,WdShing,Ex,PConc,Gd,1Story,7.0,3.0,2006.0,1258.0,2.0,1258.0,172500.0
1574.0,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8.0,3.0,2006.0,1574.0,2.0,1574.0,232000.0
1096.0,RL,Plywood,VinylSd,TA,CBlock,TA,1Story,5.0,1.0,1969.0,1096.0,1.0,1096.0,138800.0
987.0,RM,HdBoard,HdBoard,TA,CBlock,TA,2Story,6.0,1.0,1973.0,483.0,1.0,483.0,100000.0
1708.0,RM,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7.0,2.0,2004.0,976.0,2.0,976.0,130000.0
3493.0,RM,CmentBd,CemntBd,TA,BrkTil,TA,2.5Fin,7.0,3.0,1880.0,1470.0,3.0,1675.0,295000.0
1752.0,RL,Wd Sdng,Wd Sdng,Gd,Wood,Gd,1.5Fin,8.0,2.0,1988.0,559.0,2.0,1080.0,164000.0
2036.0,RL,BrkFace,BrkFace,Gd,CBlock,TA,1Story,7.0,2.0,1965.0,2136.0,2.0,2036.0,375000.0
1344.0,RM,MetalSd,MetalSd,Gd,BrkTil,TA,1.5Fin,5.0,1.0,1936.0,896.0,1.0,896.0,115000.0
1109.0,RL,AsphShn,MetalSd,TA,CBlock,TA,SLvl,5.0,1.0,1971.0,372.0,1.0,576.0,139000.0
1470.0,RL,VinylSd,VinylSd,Gd,PConc,TA,2Story,6.0,2.0,1997.0,794.0,2.0,794.0,177000.0
952.0,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,5.0,2.0,1951.0,952.0,1.0,952.0,139000.0
1680.0,RL,Plywood,Wd Sdng,Gd,CBlock,Gd,1Story,6.0,2.0,1988.0,880.0,2.0,1680.0,222000.0
